"","x1","x2","x3","x4","x5","x6","x7","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.raccounting","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rhr","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rIT","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rmanagement","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rmarketing","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rproduct_mng","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rRandD","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rsales","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rsupport","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rtechnical","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rhigh","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rlow","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rmedium","y"
"261",0.46,2,154,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.46
"262",0.97,5,263,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.82
"263",0.56,2,131,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.44
"264",0.78,6,260,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.11
"265",0.5,2,139,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.42
"266",0.93,4,251,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.84
"267",0.95,6,286,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.11
"268",0.53,2,129,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.45
"269",0.56,2,156,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.38
"270",0.86,6,139,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.38
"271",0.51,2,127,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.44
"272",0.84,6,251,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.11
"273",0.93,5,270,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.81
"274",0.96,6,296,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.09
"275",0.9,6,254,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.11
"276",0.95,5,238,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.81
"277",0.97,6,267,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1
"278",0.89,5,229,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.74
"279",0.78,6,254,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.09
"280",0.81,4,233,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.82
"281",0.98,6,268,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1
"282",0.56,3,301,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.27
"283",0.92,5,267,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.83
"284",0.93,6,289,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1
"285",0.47,2,144,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.38
"286",0.56,2,148,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.4
"287",0.83,6,306,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.11
"288",0.79,6,292,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.11
"289",0.91,5,232,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.82
"290",0.48,2,137,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.36
"291",0.46,2,128,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4
"292",0.84,5,231,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.87
"293",0.49,2,146,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.41
"294",0.91,6,308,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.11
"295",0.93,6,253,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1
"296",0.51,2,146,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38
"297",0.55,2,156,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.39
"298",0.52,2,147,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4
"299",0.48,2,136,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.45
"300",0.84,5,249,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.74
"301",0.55,2,151,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.45
"302",1,3,278,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.12
"303",0.77,7,250,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1
"304",0.55,2,127,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.37
"305",0.87,5,255,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.89
"306",0.47,2,135,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.45
"307",0.46,2,149,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.37
"308",0.81,5,287,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.11
"309",0.48,2,145,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.41
"310",0.94,6,285,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1
"311",0.93,7,305,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1
"312",0.95,7,300,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.11
"313",0.54,2,139,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4
"314",0.49,2,130,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.41
"315",0.81,6,268,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1
"316",0.86,4,245,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.73
"317",0.47,2,135,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.43
"318",0.46,2,153,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.37
"319",0.94,6,276,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.11
"320",0.46,2,130,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.4
"321",0.54,2,153,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.41
"322",0.84,5,244,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.82
"323",0.47,2,253,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.61
"324",0.91,7,287,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.11
"325",0.45,2,131,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.37
"326",0.52,2,135,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.41
"327",0.52,2,157,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.37
"328",0.99,5,262,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.88
"329",0.85,6,266,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1
"330",0.48,2,148,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.44
"331",0.57,2,140,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.38
"332",0.85,7,302,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.11
"333",0.98,6,271,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.09
"334",0.52,2,145,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.45
"335",0.81,6,290,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1
"336",0.47,2,151,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.45
"337",0.87,5,266,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.77
"338",0.51,2,140,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.44
"339",0.5,2,142,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.39
"340",0.91,6,246,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1
"341",0.89,7,308,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.09
"342",0.47,2,141,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.37
"343",1,5,232,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.9
"344",0.56,2,143,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.41
"345",0.52,2,155,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.37
"346",0.86,6,278,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.1
"347",1,4,253,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.81
"348",0.8,6,282,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.11
"349",0.84,7,264,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.11
"350",0.46,2,149,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.4
"351",0.8,6,304,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.09
"352",0.93,3,219,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.48
"353",0.91,4,262,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.91
"354",0.57,2,135,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.43
"355",0.88,6,219,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.33
"356",0.57,2,136,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.41
"357",0.55,2,154,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.41
"358",0.54,2,149,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.37
"359",0.62,6,135,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.31
"360",0.91,6,275,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.09
"361",0.87,6,290,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1
"362",0.9,4,263,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.76
"363",0.54,2,145,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.41
"364",0.96,5,267,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.72
"365",0.5,2,141,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.4
"366",0.87,4,235,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.91
"367",0.83,6,258,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.1
"368",0.56,2,131,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4
"369",0.86,5,243,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.82
"370",0.82,6,266,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.1
"371",0.45,2,142,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.37
"372",0.51,2,135,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.36
"373",0.48,2,141,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.39
"374",0.57,2,142,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.36
"375",0.84,5,254,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.86
"376",0.99,5,262,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.73
"377",0.71,4,296,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.56
"378",0.56,2,158,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.44
"379",0.56,4,238,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.31
"380",0.93,4,231,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.77
"381",0.45,2,156,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.44
"382",0.46,2,145,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.38
"383",0.48,2,144,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.45
"384",0.51,2,159,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.38
"385",0.48,2,156,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.36
"386",0.9,5,256,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.75
"387",0.93,6,298,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1
"388",0.97,6,247,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1
"389",0.5,2,157,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.45
"390",0.57,2,154,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.42
"391",1,4,253,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.78
"392",0.55,2,148,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.45
"393",1,4,261,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.84
"394",0.93,6,282,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.11
"395",0.56,2,133,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.42
"396",0.46,2,128,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.45
"397",0.57,2,139,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.46
"398",0.79,6,293,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.09
"399",0.83,4,265,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.87
"400",0.87,6,250,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1
"401",1,5,251,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.91
"402",0.92,4,246,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.76
"403",1,5,275,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.74
"404",0.93,5,240,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.92
"405",0.87,5,245,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.76
"406",0.5,4,254,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.47
"407",0.99,5,241,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.73
"408",0.94,6,257,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.09
"409",0.92,4,246,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.91
"410",0.98,4,233,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.82
"411",0.45,6,218,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.28
"412",0.99,4,262,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.84
"413",0.53,2,138,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.45
"414",0.54,2,142,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.45
"415",0.97,5,233,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.91
"416",0.48,2,155,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.42
"417",1,4,229,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.82
"418",0.9,6,264,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.11
"419",0.53,3,199,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.42
"420",0.85,4,223,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.82
"421",0.96,6,268,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.09
"422",0.94,6,287,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1
"423",1,5,257,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.86
"424",0.46,2,143,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.4
"425",0.46,2,130,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.45
"426",0.51,2,136,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.42
"427",0.92,4,261,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.74
"428",0.6,3,180,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.55
"429",0.45,2,126,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.37
"430",0.52,2,127,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.41
"431",0.65,5,195,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.89
"432",0.57,2,160,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.41
"433",0.51,2,150,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.44
"434",0.84,4,264,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.87
"435",0.84,6,309,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1
"436",0.47,2,135,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.41
"437",0.85,6,261,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.11
"438",0.53,2,160,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.43
"439",0.9,4,237,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.77
"440",0.52,2,136,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.41
"441",0.48,2,139,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.41
"442",0.78,2,151,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.36
"443",1,5,229,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.77
"444",0.98,5,245,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.81
"445",0.54,2,127,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.39
"446",0.94,6,283,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.09
"447",0.46,2,143,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.44
"448",0.84,5,298,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.1
"449",0.48,2,159,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.36
"450",0.92,5,239,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.81
"451",0.9,4,226,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.81
"452",0.98,5,248,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.85
"453",0.87,6,286,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1
"454",0.54,2,145,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.37
"455",0.97,7,254,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.09
"456",0.53,2,127,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.44
"457",0.93,5,223,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.86
"458",1,4,255,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.77
"459",0.48,2,136,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.41
"460",0.48,2,137,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4
"461",0.49,2,135,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.43
"462",0.5,2,137,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.43
"463",0.53,3,255,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.8
"464",0.85,4,273,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8
"465",0.98,5,234,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.82
"466",0.54,2,152,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.37
"467",0.48,2,134,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.37
"468",0.95,6,292,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.09
"469",0.92,5,245,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.9
"470",0.52,2,159,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.41
"471",0.85,6,260,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1
"472",0.53,2,149,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.44
"473",0.85,5,266,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.89
"474",0.56,2,149,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.42
"475",1,5,242,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.87
"476",0.57,2,134,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.45
"477",0.87,5,271,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.11
"478",0.79,6,275,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.09
"479",0.83,5,227,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.76
"480",0.96,7,277,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.11
"481",0.49,2,151,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.37
"482",0.79,6,274,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1
"483",0.87,4,242,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.77
"484",0.54,2,143,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.42
"485",0.52,2,145,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.38
"486",0.95,5,172,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.32
"487",0.49,2,135,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.38
"488",1,4,192,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.19
"489",0.83,7,276,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1
"490",0.88,4,206,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.76
"491",0.56,4,281,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.53
"492",0.51,2,151,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.39
"493",0.83,6,244,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.11
"494",0.94,6,309,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1
"495",1,5,218,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.84
"496",0.99,4,263,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.82
"497",0.82,6,244,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1
"498",0.49,7,263,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.59
"499",0.48,2,143,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.44
"500",0.95,2,181,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.89
"501",0.84,5,265,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.91
"502",0.57,5,161,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.66
"503",0.87,7,282,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.11
"504",0.51,2,155,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.43
"505",0.83,4,217,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.78
"506",0.97,6,289,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.11
"507",0.98,4,259,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.83
"508",0.54,2,158,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.39
"509",0.55,2,158,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.38
"510",0.57,2,155,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.37
"511",0.48,2,146,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.44
"512",0.85,2,164,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.53
"513",0.96,6,259,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.09
"514",0.89,6,293,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.11
"515",0.96,5,275,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.83
"516",1,5,219,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.88
"517",0.89,6,247,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1
"518",0.86,7,309,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.09
"519",0.54,2,151,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.44
"520",0.51,2,129,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.39
"521",0.94,4,274,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.87
"522",0.99,4,233,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.74
"523",0.95,7,289,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.1
"524",0.82,4,239,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.74
"525",0.99,5,221,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.75
"526",0.56,2,150,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.41
"527",0.45,2,144,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.41
"528",0.9,7,289,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.09
"529",0.8,6,301,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.09
"530",0.57,2,145,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.39
"531",0.56,2,137,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4
"532",0.54,2,131,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.37
"533",0.84,6,246,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1
